gene	label
INTS1	False
INTS10	False
INTS11	False
INTS12	
INTS13	False
INTS14	False
INTS2	False
INTS3	False
INTS4	
INTS5	False
INTS6	
INTS6L	
INTS7	
INTS8	False
INTS9	False
INTU	False
INVS	False
IP6K1	False
IP6K2	False
IPCEF1	False
IPMK	False
IPO11	False
IPO13	False
IPO4	
IPO5	
IPO7	
IPO8	False
IPO9	False
IPP	False
IPPK	False
IQCD	False
IQCE	
IQCG	
IQCH	False
IQCK	False
IQCN	False
IQGAP1	
IQGAP2	
IQGAP3	False
IQSEC2	
IQUB	False
IRAG1	
IRAG2	
IRAK1	False
IRAK1BP1	False
IRAK2	
IRAK3	False
IRAK4	
IREB2	False
IRF1	True
IRF2	
IRF2BP1	False
IRF2BP2	
IRF2BPL	False
IRF3	False
IRF4	True
IRF5	
IRF6	
IRF7	
IRF8	True
IRF9	False
IRGQ	False
IRS1	True
IRS2	True
IRS4	True
IRX1	False
IRX3	False
IRX4	False
IRX5	False
ISCA1	False
ISCU	
ISG15	False
ISG20	False
ISG20L2	False
ISL1	False
ISL2	False
ISLR2	False
ISOC2	
IST1	False
ISY1	False
ISYNA1	False
ITCH	
ITFG1	False
ITFG2	False
ITGA1	
ITGA10	False
ITGA2	
ITGA2B	
ITGA3	
ITGA4	
ITGA5	
ITGA6	
ITGA7	
ITGA8	False
ITGA9	
ITGAD	False
ITGAE	
ITGAL	False
ITGAM	
ITGAV	True
ITGAX	
ITGB1	
ITGB1BP1	False
ITGB1BP2	False
ITGB2	
ITGB3	
ITGB3BP	False
ITGB4	
ITGB5	
ITGB6	False
ITGB7	
ITGB8	False
ITGBL1	False
ITIH2	False
ITK	True
ITM2B	
ITM2C	False
ITPA	False
ITPK1	False
ITPKA	False
ITPKB	
ITPKC	
ITPR1	
ITPR2	
ITPR3	
ITPRID2	False
ITPRIP	False
ITPRIPL2	False
ITSN1	False
ITSN2	False
IVD	False
IVL	False
IVNS1ABP	False
IWS1	
IZUMO1	False
IZUMO4	False
JADE1	False
JADE2	False
JADE3	False
JAG1	
JAG2	
JAGN1	False
JAK1	True
JAK2	True
JAK3	True
JAKMIP1	
JAKMIP2	
JAM2	False
JAM3	False
JAML	False
JARID2	True
JAZF1	
JDP2	
JKAMP	False
JMJD1C	
JMJD4	False
JMJD6	False
JMJD8	False
JMY	False
JOSD1	False
JOSD2	False
JPH1	False
JPH2	
JPH3	False
JPH4	False
JPT1	False
JPT2	False
JPX	False
JRK	False
JUN	True
JUNB	
JUND	
JUP	
KALRN	
KANK3	False
KANSL1	
KANSL2	False
KANSL3	False
KARS1	
KASH5	
KAT14	
KAT2A	
KAT2B	
KAT5	
KAT6A	True
KAT6B	True
KAT7	True
KAT8	False
KATNA1	False
KATNAL1	False
KATNB1	
KATNBL1	False
KATNIP	False
KAZALD1	False
KBTBD2	False
KBTBD3	False
KBTBD4	
KBTBD6	False
KBTBD7	False
KCNA1	
KCNA2	False
KCNA3	False
KCNA4	
KCNA5	
KCNAB1	
KCNAB2	False
KCNB1	False
KCNC1	False
KCNC2	False
KCNC3	
KCND2	
KCNE1	
KCNE2	
KCNE3	
KCNF1	False
KCNG2	False
KCNG3	False
KCNH1	
KCNH2	
KCNH4	False
KCNH5	
KCNH6	False
KCNH7	False
KCNIP1	False
KCNIP2	False
KCNIP3	False
KCNIP4	False
KCNJ1	
KCNJ10	False
KCNJ11	False
KCNJ12	False
KCNJ15	False
KCNJ2	
KCNJ3	False
KCNJ4	False
KCNJ5	True
KCNJ6	False
KCNJ8	
KCNJ9	
KCNK1	
KCNK12	False
KCNK3	False
KCNK4	False
KCNK5	
KCNMB1	False
KCNN1	False
KCNN2	
KCNN3	
KCNN4	False
KCNQ1	
KCNQ1OT1	False
KCNQ2	
KCNQ3	
KCNQ5	
KCNRG	False
KCNS2	False
KCNS3	False
KCNV2	
KCTD10	False
KCTD11	False
KCTD12	False
KCTD13	False
KCTD15	False
KCTD16	False
KCTD17	False
KCTD18	False
KCTD19	False
KCTD2	
KCTD20	False
KCTD21	False
KCTD3	False
KCTD4	False
KCTD5	False
KCTD6	False
KCTD7	
KCTD8	
KCTD9	False
KCTD9P2	False
KDELR1	
KDELR2	False
KDF1	False
KDM1A	
KDM1B	
KDM2A	
KDM2B	
KDM3A	
KDM3B	False
KDM4A	False
KDM4B	False
KDM4C	
KDM4D	False
KDM5A	True
KDM5B	False
KDM5C	True
KDM5D	False
KDM6A	True
KDM6B	False
KDM7A	False
KDM8	
KDR	True
KDSR	True
KEAP1	True
KEL	
KHDC4	False
KHDRBS1	False
KHDRBS2	
KHDRBS3	False
KHK	False
KHNYN	False
KHSRP	
KIAA0040	False
KIAA0087	False
KIAA0232	False
KIAA0319	
KIAA0319L	False
KIAA0408	False
KIAA0513	False
KIAA0586	False
KIAA0825	False
KIAA0895	False
KIAA0895L	
KIAA0930	False
KIAA1143	False
KIAA1191	False
KIAA1217	False
KIAA1328	False
KIAA1549L	False
KIAA2026	False
KICS2	False
KIDINS220	
KIF11	False
KIF13A	
KIF13B	False
KIF14	
KIF15	
KIF17	False
KIF18B	False
KIF1A	
KIF1B	
KIF1C	False
KIF20A	False
KIF20B	
KIF21A	
KIF21B	
KIF22	False
KIF23	
KIF24	False
KIF25	False
KIF26A	False
KIF26B	False
KIF27	
KIF2A	False
KIF2C	False
KIF3A	False
KIF3B	False
KIF3C	False
KIF4A	
KIF5A	
KIF5B	True
KIF5C	
KIF6	False
KIF7	
KIF9	False
KIFAP3	False
KIFBP	False
KIFC1	False
KIFC3	
KIN	
KIR2DL1	False
KIR2DL2	False
KIR2DL3	False
KIR2DL4	False
KIR2DS2	False
KIR3DL2	False
KIR3DS1	False
KIR3DX1	False
KIRREL1	False
KISS1	False
KISS1R	
KIT	True
KITLG	
KIZ	
KLC1	False
KLC2	False
KLC3	False
KLC4	False
KLF1	
KLF10	False
KLF11	
KLF12	False
KLF13	False
KLF15	False
KLF16	False
KLF2	True
KLF3	True
KLF3-AS1	False
KLF4	True
KLF5	True
KLF6	True
KLF7	False
KLF8	False
KLF9	False
KLHDC10	False
KLHDC2	False
KLHDC3	False
KLHDC4	
KLHDC7B	False
KLHDC9	False
KLHL12	False
KLHL13	False
KLHL15	False
KLHL18	False
KLHL2	False
KLHL20	False
KLHL21	False
KLHL22	False
KLHL23	False
KLHL24	False
KLHL25	False
KLHL28	False
KLHL29	False
KLHL3	False
KLHL30	False
KLHL32	False
KLHL36	False
KLHL41	False
KLHL42	False
KLHL5	
KLHL6	
KLHL8	
KLHL9	False
KLK1	
KLK10	
KLK13	
KLK2	True
KLK3	
KLK7	
KLKB1	False
KLKP1	False
KLLN	
KLRC1	False
KLRC2	False
KLRC3	False
KLRD1	False
KLRG1	False
KLRK1	
KMO	
KMT2A	True
KMT2C	True
KMT2D	True
KMT2E	
KMT2E-AS1	False
KMT5A	
KMT5B	False
KMT5C	False
KNCN	False
KNG1	
KNL1	True
KNOP1	False
KNSTRN	True
KNTC1	False
KPNA1	False
KPNA2	False
KPNA3	False
KPNA4	False
KPNA5	
KPNA6	False
KPNA7	
KPNB1	
KPTN	False
KRAS	True
KRBA1	False
KRBA2	False
KRBOX5	False
KRCC1	
KREMEN1	
KREMEN2	False
KRI1	False
KRIT1	
KRR1	False
KRT1	
KRT10	
KRT10-AS1	False
KRT12	
KRT13	
KRT14	
KRT15	
KRT16	
KRT17	
KRT18	
KRT19	False
KRT2	
KRT20	False
KRT23	False
KRT26	
KRT28	False
KRT31	False
KRT32	False
KRT33A	False
KRT33B	False
KRT34	False
KRT35	False
KRT36	False
KRT37	False
KRT39	False
KRT4	False
KRT5	
KRT6A	
KRT6B	
KRT7	False
KRT72	False
KRT73	
KRT74	
KRT77	False
KRT78	False
KRT79	False
KRT8	
KRT80	False
KRT81	
KRT82	False
KRT83	
KRT84	
KRT85	False
KRT9	
KRTAP19-5	False
KRTAP3-1	False
KRTAP3-2	False
KRTAP3-4P	False
KRTAP4-12	False
KRTAP5-6	False
KRTAP9-2	False
KRTAP9-3	False
KRTCAP2	False
KSR1	
KSR2	True
KTI12	False
KTN1	True
KXD1	False
KYAT1	False
KYAT3	False
KYNU	False
L1CAM	
L2HGDH	False
L3HYPDH	False
L3MBTL1	False
L3MBTL2	False
L3MBTL3	False
LACC1	
LACRT	False
LACTB	
LACTB2	False
LAD1	False
LAG3	False
LAGE3	False
LAIR1	False
LALBA	False
LAMA1	
LAMA2	
LAMA3	
LAMA4	
LAMA5	
LAMB1	
LAMB2	
LAMB3	
LAMB4	
LAMC1	
LAMC2	
LAMC3	
LAMP1	
LAMP2	
LAMP3	False
LAMTOR1	False
LAMTOR2	
LAMTOR3	False
LAMTOR4	False
LAMTOR5	False
LANCL1	False
LANCL2	False
LAP3	False
LAPTM4A	
LAPTM5	
LARP1	
LARP1B	False
LARP4	False
LARP4B	True
LARP6	False
LARP7	
LARS1	False
LARS2	False
LAS1L	False
LASP1	True
LAT	
LAT2	False
LATS1	True
LATS2	True
LAX1	False
LBP	
LBR	
LBX1	False
LBX1-AS1	False
LBX2	False
LCAT	
LCK	True
LCLAT1	False
LCMT1	False
LCMT2	False
LCN1	False
LCN15	False
LCN2	False
LCN8	False
LCNL1	False
LCOR	False
LCORL	False
LCP1	
LCP2	False
LCT	False
LDAF1	False
LDAH	False
LDB1	
LDB2	False
LDB3	
LDHA	
LDHAL6A	
LDHAL6B	
LDHB	
LDHC	
LDHD	False
LDLR	
LDLRAD4	False
LDLRAP1	
LDOC1	
LEAP2	False
LEF1	True
LEKR1	False
LEMD2	
LEMD3	
LENEP	False
LENG1	False
LENG8	False
LENG9	False
LEO1	False
LEP	
LEPR	
LEPROT	False
LEPROTL1	True
LETM1	
LETMD1	False
LEXM	False
LFNG	
LGALS1	
LGALS13	False
LGALS16	False
LGALS2	False
LGALS3	
LGALS3BP	
LGALS4	False
LGALS7	False
LGALS8	False
LGALS9	False
LGI1	
LGI4	False
LGMN	False
LGR5	False
LGR6	
LGTN	False
LHCGR	
LHFPL4	False
LHFPL5	False
LHFPL6	
LHPP	False
LHX1	False
LHX2	False
LHX3	
LHX4	
LHX5	False
LHX6	False
LHX8	False
LHX9	False
LIAS	False
LIF	False
LIFR	True
LIG1	False
LIG3	False
LIG4	
LILRA3	False
LILRB1	
LILRB2	
LILRB3	False
LILRB4	False
LIMA1	False
LIMD1	
LIME1	False
LIMK1	
LIMK2	False
LIMS1	False
LIMS2	False
LIN28A	False
LIN28B	
LIN37	False
LIN52	False
LIN54	False
LIN7A	
LIN7B	False
LIN7C	False
LIN9	
LINC00111	False
LINC00115	False
LINC00160	False
LINC00161	False
LINC00235	False
LINC00240	False
LINC00242	False
LINC00244	False
LINC00261	False
LINC00265	False
LINC00304	False
LINC00305	False
LINC00319	False
LINC00324	False
LINC00336	False
LINC00461	False
LINC00471	False
LINC00473	False
LINC00475	False
LINC00479	False
LINC00482	False
LINC00515	False
LINC00518	False
LINC00520	False
LINC00574	False
LINC00589	False
LINC00596	False
LINC00652	False
LINC01011	False
LINC01194	False
LINC01465	False
LINC01547	False
LINC01554	False
LINC01588	False
LINC01590	False
LINC02145	False
LINC02870	False
LINC02875	False
LINC02904	False
LINC02908	False
LINC02909	False
LINGO1	False
LINS1	False
LIPA	
LIPC	
LIPE	
LIPF	False
LIPG	False
LIPH	
LIPT2	False
LIX1	False
LLCFC1	False
LLGL1	
LLGL2	
LLPH	False
LMAN1	
LMAN2	False
LMBR1	
LMBR1L	False
LMBRD1	False
LMBRD2	False
LMCD1	
LMF1	
LMLN	False
LMNA	True
LMNB1	False
LMNB2	
LMNTD2	
LMO1	True
LMO2	True
LMO3	
LMO4	False
LMO7	
LMTK2	False
LMTK3	False
LMX1A	
LMX1B	
LNP1	
LNPEP	
LNPK	False
LNX1	False
LNX2	False
LONP1	False
LONP2	False
LONRF1	
LONRF2	False
LOX	
LOXHD1	
LOXL1	
LOXL2	
LOXL3	
LOXL4	
LPA	False
LPAR2	
LPAR4	
LPAR5	
LPCAT1	False
LPCAT2	False
LPCAT3	False
LPIN1	
LPIN3	False
LPL	
LPO	False
LPP	True
LPXN	False
LRATD2	
LRBA	
LRCH1	False
LRCH2	False
LRCH3	False
LRCH4	False
LRFN1	False
LRFN2	
LRG1	False
LRIF1	False
LRIG1	
LRIG2	
LRIT2	False
LRMDA	
LRP1	
LRP10	False
LRP11	False
LRP12	False
LRP2	
LRP2BP	False
LRP4	False
LRP5	True
LRP6	True
LRP8	
LRPAP1	False
LRPPRC	
LRR1	False
LRRC1	False
LRRC14	False
LRRC15	False
LRRC18	
LRRC20	False
LRRC23	False
LRRC24	False
LRRC25	
LRRC26	False
LRRC27	False
LRRC28	False
LRRC29	False
LRRC31	False
LRRC32	
LRRC37A3	
LRRC40	False
LRRC41	False
LRRC45	
LRRC46	False
LRRC47	
LRRC49	False
LRRC4C	
LRRC56	False
LRRC57	False
LRRC58	False
LRRC59	False
LRRC61	False
LRRC69	False
LRRC7	
LRRC71	False
LRRC8A	
LRRC8B	False
LRRC8E	False
LRRFIP1	
LRRFIP2	False
LRRK1	
LRRK2	
LRRN3	
LRRN4	False
LRRTM3	False
LRSAM1	False
LRTOMT	False
LRWD1	
LSM1	False
LSM10	False
LSM11	False
LSM12	False
LSM14B	False
LSM2	False
LSM3	False
LSM4	False
LSM5	False
LSM6	False
LSM7	False
LSM8	False
LSP1	
LSR	False
LSS	False
LTA	
LTA4H	
LTB	True
LTB4R	False
LTB4R2	False
LTBP1	False
LTBP2	
LTBP3	
LTBP4	
LTBR	
LTC4S	False
LTF	False
LTK	
LTN1	False
LTO1	
LTV1	False
LUC7L	
LUC7L2	
LUC7L3	False
LUM	
LURAP1	False
LUZP1	
LXN	False
LY6E	
LY6E-DT	False
LY6G5C	False
LY6G6C	False
LY6G6F	False
LY75	False
LY86	False
LY9	False
LY96	False
LYAR	False
LYL1	True
LYN	True
LYNX1	False
LYPD1	False
LYPD6B	False
LYPLA1	
LYPLA2	False
LYPLAL1	False
LYRM1	False
LYRM9	
LYSMD1	False
LYSMD2	False
LYSMD3	False
LYST	
LYZ	
LYZL1	False
LYZL2	False
LZIC	False
LZTFL1	False
LZTR1	True
LZTS1	
LZTS2	False
LZTS3	False
M1AP	
M6PR	False
MAB21L4	False
MACC1	True
MACF1	
MACO1	False
MACROD1	
MACROD2	
MACROH2A1	
MACROH2A2	
MAD1L1	
MAD2L1	
MAD2L1BP	False
MAD2L2	True
MADCAM1	False
MADD	
MAEA	False
MAF	True
MAF1	False
MAFA	
MAFB	True
MAFF	False
MAFG	
MAFK	
MAG	False
MAGEA1	
MAGEA11	False
MAGEA12	False
MAGEA2	False
MAGEA2B	False
MAGEA3	
MAGEA4	False
MAGEA6	
MAGEA9	False
MAGEB1	False
MAGEB18	False
MAGEB2	False
MAGEB3	False
MAGEB4	False
MAGEB6	False
MAGED1	
MAGED2	False
MAGED4	False
MAGED4B	False
MAGEH1	False
MAGEL2	False
MAGI1	False
MAGI2	
MAGI3	False
MAGIX	False
MAGOH	False
MAGOHB	False
MAGT1	
MAIP1	False
MAK	
MAK16	False
MAL2	False
MALAT1	
MALL	False
MALSU1	
MALT1	True
MAML1	
MAML2	True
MAML3	
MAMSTR	
MAN1A1	False
MAN1A2	
MAN1B1	
MAN2A1	
MAN2A2	False
MAN2B2	False
MAN2C1	False
MANBA	
MANBAL	False
MANEAL	False
MAOA	False
MAOB	False
MAP10	False
MAP1A	False
MAP1B	False
MAP1LC3A	
MAP1LC3B	
MAP1LC3B2	False
MAP1LC3C	
MAP1S	
MAP2	
MAP2K1	True
MAP2K2	True
MAP2K3	
MAP2K4	True
MAP2K5	
MAP2K6	
MAP2K7	
MAP3K1	True
MAP3K10	False
MAP3K11	False
MAP3K12	
MAP3K13	True
MAP3K14	True
MAP3K15	False
MAP3K2	False
MAP3K20	False
MAP3K21	
MAP3K3	
MAP3K4	
MAP3K5	
MAP3K6	
MAP3K7	
MAP3K7CL	False
MAP3K8	
MAP3K9	
MAP4	
MAP4K1	False
MAP4K2	
MAP4K3	
MAP4K4	False
MAP4K5	False
MAP6	False
MAP6D1	False
MAP7	
MAP7D1	False
MAPK1	True
MAPK10	
MAPK11	
MAPK12	
MAPK13	
MAPK14	
MAPK15	False
MAPK1IP1L	False
MAPK3	True
MAPK6	
MAPK7	
MAPK8	
MAPK8IP1	
MAPK8IP2	False
MAPK8IP3	False
MAPK9	
MAPKAP1	
MAPKAPK2	
MAPKAPK3	False
MAPKAPK5	
MAPKBP1	False
MAPRE1	
MAPRE2	False
MAPRE3	
MAPT	
MARCHF1	False
MARCHF10	False
MARCHF11	
MARCHF2	False
MARCHF3	
MARCHF4	False
MARCHF5	False
MARCHF6	False
MARCHF7	False
MARCHF8	False
MARCHF9	False
MARCKS	
MARCKSL1	False
MARCO	False
MARF1	False
MARK1	False
MARK2	
MARK3	
MARK4	
MARS1	
MARS2	False
MARVELD3	False
MAS1	
MASP1	False
MASP2	False
MAST1	
MAST2	False
MAST3	
MAST4	
MAT1A	False
MAT2A	False
MAT2B	False
MATK	
MATN1	False
MATN2	False
MATN3	
MATN4	False
MATR3	
MAU2	False
MAVS	False
MAX	True
MAZ	
MB	False
MB21D2	
MBD1	
MBD2	
MBD3	False
MBD3L1	False
MBD3L2	False
MBD4	
MBD5	
MBD6	True
MBIP	False
MBL2	False
MBLAC2	False
MBNL1	
MBNL1-AS1	False
MBNL3	False
MBOAT1	False
MBOAT4	False
MBOAT7	False
MBP	False
MBTD1	False
MBTPS1	False
MBTPS2	False
MC1R	
MC3R	False
MC4R	
MC5R	False
MCAM	
MCAT	False
MCC	
MCCC1	False
MCCC2	False
MCEE	False
MCF2	
MCF2L	False
MCF2L2	
MCFD2	
MCL1	True
MCM10	False
MCM2	
MCM3	
MCM3AP	False
MCM3AP-AS1	False
MCM4	
MCM5	
MCM6	
MCM7	
MCM8	False
MCMBP	
MCOLN1	
MCPH1	
MCRIP1	False
MCRIP2	False
MCRS1	
MCTP1	False
MCTS1	False
MCTS2	False
MCU	False
MCUB	False
MDC1	
MDFI	False
MDFIC	
MDGA1	False
MDH1	False
MDH1B	False
MDH2	
MDK	
MDM1	False
MDM2	True
MDM4	True
MDN1	False
MDP1	False
MDS2	
ME1	
ME2	False
ME3	
MEA1	False
MEAF6	False
MEAK7	False
MECOM	True
MECP2	
MECR	False
MED1	
MED10	False
MED11	False
MED12	True
MED12L	
MED13	
MED13L	
MED14	False
MED15	False
MED16	
MED17	False
MED18	False
MED19	False
MED20	False
MED21	False
MED22	False
MED23	
MED24	False
MED25	
MED26	False
MED27	False
MED28	
MED29	False
MED30	False
MED31	
MED4	False
MED6	False
MED7	False
MED8	False
MED9	False
MEF2A	
MEF2B	True
MEF2C	
MEF2D	True
MEFV	
MEG3	
MEGF11	False
MEGF6	False
MEGF8	False
MEGF9	False
MEIG1	False
MEIS1	
MEIS2	False
MEIS3	False
MELK	
MEN1	True
MEOX1	False
MEOX2	False
MEP1A	
MEP1B	False
MEPCE	False
MERTK	
MESD	False
MESP2	False
MEST	False
MESTIT1	False
MET	True
METAP1	False
METAP1D	False
METAP2	
METTL1	False
METTL13	False
METTL14	
METTL16	False
METTL17	False
METTL18	False
METTL21A	
METTL23	
METTL25	False
METTL25B	False
METTL26	
METTL2A	False
METTL2B	False
METTL3	
METTL4	False
METTL5	False
METTL6	False
METTL7A	
METTL7B	False
METTL9	False
MEX3B	False
MEX3C	
MEX3D	False
MFAP1	False
MFAP2	False
MFAP3	False
MFGE8	False
MFHAS1	
MFN1	False
MFN2	
MFNG	False
MFRP	
MFSD1	False
MFSD11	False
MFSD12	False
MFSD13A	False
MFSD14A	False
MFSD2A	False
MFSD2B	False
MFSD3	False
MFSD4B	False
MGA	True
MGARP	False
MGAT1	False
MGAT2	
MGAT5	False
MGAT5B	
MGLL	False
MGME1	False
MGMT	True
MGP	False
MGRN1	False
MGST1	
MGST2	
MGST3	
MIA	False
MIA2	
MIA3	False
MIB1	
MIB2	
MICA	
MICAL1	False
MICAL2	
MICALL1	False
MICOS10	False
MICOS13	False
MICU1	False
MICU2	False
MID1	
MID1IP1	False
MID2	False
MIDEAS	True
MIDN	False
MIEF1	False
MIEF2	False
MIEN1	
MIER1	
MIER2	False
MIF	
MIF4GD	False
MIGA1	False
MIIP	False
MINDY1	False
MINK1	False
MINPP1	False
MIOS	
MIOX	False
MIP	
MIPEP	False
MIR1915HG	False
MIR22HG	False
MIR4453HG	False
MIR7-3HG	False
MIR9-1HG	False
MIS12	False
MIS18A	False
MIS18BP1	False
MISP	False
MITD1	False
MITF	True
MIX23	False
MKI67	
MKKS	
MKLN1	False
MKNK1	
MKNK2	False
MKRN1	
MKRN2	False
MKRN3	
MKS1	
MKX	False
MLANA	False
MLC1	
MLEC	False
MLF1	True
MLF2	False
MLH1	True
MLH3	
MLKL	False
MLLT1	True
MLLT10	True
MLLT11	True
MLLT3	True
MLLT6	True
MLNR	False
MLPH	
MLST8	
MLX	False
MLXIP	False
MLXIPL	
MLYCD	False
MMAA	False
MMAB	
MMACHC	
MMADHC	False
MME	
MMP1	
MMP10	False
MMP13	
MMP14	
MMP16	
MMP19	
MMP2	
MMP24	
MMP25	False
MMP28	False
MMP3	
MMP7	False
MMP8	
MMP9	
MMRN1	False
MMS19	False
MMS22L	
MMUT	False
MN1	True
MNAT1	
MND1	False
MNDA	False
MNS1	False
MNT	False
MNX1	
MOAP1	
MOB1A	False
MOB1B	
MOB2	False
MOB3A	False
MOB3B	True
MOB3C	False
MOB4	False
MOCS3	
MOG	
MOGAT3	False
MOGS	
MOK	False
MON1A	False
MON1B	False
MON2	False
MORC2	False
MORC3	False
MORF4	False
MORF4L1	False
MORF4L2	False
MORN1	
MORN2	False
MORN4	False
MORN5	False
MOS	
MOSMO	False
MOV10	
MOV10L1	False
MPC1	
MPC2	False
MPDU1	
MPDZ	
MPEG1	
MPG	False
MPHOSPH10	False
MPHOSPH6	False
MPHOSPH8	False
MPHOSPH9	False
MPI	
MPIG6B	False
MPL	True
MPLKIP	
MPND	False
MPO	
MPP1	
MPP3	False
MPP4	False
MPP7	False
MPRIP	False
MPST	False
MPV17	False
MPV17L2	False
MPZ	
MPZL1	False
MPZL3	False
MR1	False
MRAS	
MRC2	False
MRE11	True
MRFAP1	False
MRFAP1L1	False
MRGBP	False
MRM1	False
MRM2	False
MRM3	False
MRO	False
MRPL1	False
MRPL10	False
MRPL11	False
MRPL12	
MRPL13	False
MRPL14	False
MRPL15	False
MRPL16	False
MRPL17	False
MRPL18	
MRPL19	False
MRPL2	False
MRPL20	
MRPL21	
MRPL22	False
MRPL23	False
MRPL24	False
MRPL27	False
MRPL28	False
MRPL3	False
MRPL30	False
MRPL32	False
MRPL33	False
MRPL34	False
MRPL35	False
MRPL36	
MRPL37	False
MRPL38	False
MRPL39	False
MRPL4	False
MRPL40	False
MRPL41	False
MRPL42	False
MRPL43	False
MRPL44	False
MRPL45	False
MRPL46	False
MRPL47	False
MRPL48	False
MRPL49	False
MRPL50	False
MRPL51	False
MRPL52	False
MRPL53	False
MRPL54	False
MRPL55	False
MRPL57	False
MRPL58	False
MRPL9	False
MRPS10	False
MRPS11	False
MRPS12	False
MRPS14	
MRPS15	False
MRPS16	
MRPS17	False
MRPS18A	False
MRPS18B	False
MRPS18C	False
MRPS2	False
MRPS21	
MRPS22	
MRPS23	False
MRPS24	False
MRPS25	False
MRPS26	False
MRPS27	False
MRPS28	False
MRPS30	False
MRPS31	
MRPS33	
MRPS34	False
MRPS35	False
MRPS36	False
MRPS5	False
MRPS6	False
MRPS7	False
MRPS9	False
MRRF	False
MRS2	False
MRTFA	True
MRTFB	False
MRTO4	False
MS4A1	False
MS4A15	False
MS4A2	False
MS4A3	False
MS4A7	False
MSANTD2	False
MSANTD3	False
MSANTD4	False
MSC	False
MSH2	True
MSH3	True
MSH4	False
MSH5	
MSH6	True
MSI2	True
MSL1	False
MSL2	False
MSL3	False
MSL3P1	False
MSLN	
MSLNL	False
MSMB	
MSMO1	False
MSMP	
MSN	True
MSR1	
MSRA	False
MSRB3	False
MST1	True
MST1P2	False
MST1R	True
MSTN	
MSX1	
MSX2	
MT-ATP6	
MT-ATP8	False
MT-CO1	False
MT-CO2	
MT-ND1	
MT-ND2	
MT-ND3	
MT-ND4	
MT-ND4L	
MT-ND5	
MT-ND6	
MT1A	False
MT1DP	False
MT1E	False
MT1G	False
MT1H	
MT1L	False
MT1M	False
MT1X	False
MT2A	False
MTA1	
MTA2	False
MTA3	
MTAP	True
MTARC1	False
MTBP	False
MTCH1	False
MTCH2	False
MTCL1	False
MTCP1	True
MTDH	
MTERF1	False
MTERF3	
MTERF4	False
MTF1	False
MTF2	False
MTFMT	False
MTFR2	False
MTG1	False
MTG2	
MTHFD1	
MTHFD1L	False
MTHFD2	
MTHFR	
MTHFS	False
MTHFSD	False
MTIF2	False
MTIF3	False
MTM1	
MTMR1	False
MTMR11	False
MTMR12	False
MTMR14	
MTMR2	
MTMR4	False
MTMR6	False
MTMR7	False
MTMR8	
MTMR9	False
MTNR1A	False
MTOR	True
MTPAP	False
MTPN	False
MTR	
MTRES1	False
MTREX	
MTRF1	
MTRFR	False
MTRNR2L1	False
MTRNR2L2	False
MTRNR2L6	False
MTRNR2L8	False
MTSS1	False
MTSS2	False
MTTP	
MTUS1	
MTUS2	
MTX1	False
MUC1	True
MUC12	
MUC13	
MUC16	
MUC17	
MUC2	
MUC20	False
MUC5AC	
MUC5B	False
MUC7	
MUL1	False
MUS81	False
MUSK	
MUTYH	True
MVD	False
MVK	
MVP	
MX1	False
MX2	False
MXD1	
MXD3	False
MXD4	False
MXI1	
MYADM	False
MYB	True
MYBBP1A	
MYBL1	
MYBL2	
MYBPC1	False
MYBPC2	False
MYBPC3	
MYBPH	False
MYC	True
MYCBP	
MYCBP2	
MYCBPAP	False
MYCL	True
MYCN	True
MYCT1	False
MYD88	True
MYDGF	False
MYEF2	False
MYEOV	
MYF5	False
MYF6	
MYG1	False
MYH1	
MYH10	False
MYH11	True
MYH13	False
MYH14	False
MYH2	
MYH4	
MYH6	
MYH7	
MYH7B	False
MYH9	True
MYL12A	
MYL12B	False
MYL2	
MYL3	
MYL5	False
MYL6	False
MYL6B	False
MYL9	False
MYLIP	False
MYLK	
MYLK2	
MYLPF	False
MYNN	False
MYO10	False
MYO15A	False
MYO15B	False
MYO18A	
MYO19	False
MYO1A	
MYO1B	
MYO1C	False
MYO1D	False
MYO1E	
MYO1F	False
MYO1G	
MYO1H	
MYO3A	False
MYO5A	True
MYO5B	
MYO5C	False
MYO6	
MYO7A	
MYO9A	
MYO9B	
MYOC	
MYOCD	
MYOD1	True
MYOF	False
MYOG	False
MYOM2	
MYOT	
MYOZ1	False
MYOZ2	
MYOZ3	
MYPN	False
MYPOP	False
MYRF	False
MYRF-AS1	False
MYRIP	
MYSM1	False
MYT1	
MZB1	False
MZF1	False
MZT1	False
MZT2A	False
MZT2B	False
N4BP1	
N4BP2	True
N4BP2L2	False
N4BP3	
N6AMT1	False
NAA10	
NAA15	False
NAA16	False
NAA20	False
NAA25	False
NAA35	False
NAA38	False
NAA50	False
NAA60	False
NAA80	False
NAALADL2	False
NAB1	False
NAB2	True
NABP1	
NABP2	False
NACA	
NACA2	False
NACA4P	False
NACC1	
NACC2	False
NADK	True
NADK2	False
NADSYN1	False
NAE1	False
NAF1	False
NAGK	False
NAGLU	
NAGPA	False
NAGS	False
NAIF1	False
NAIP	False
NALF1	False
NAMPT	
NANOG	
NANOS1	
NANP	
NANS	False
NAP1L1	
NAP1L2	
NAP1L3	False
NAP1L4	False
NAP1L5	False
NAPA	
NAPB	False
NAPEPLD	False
NAPG	False
NAPSA	False
NAPSB	False
NARF	False
NARS1	False
NARS2	False
NASP	False
NAT1	
NAT10	
NAT2	
