gene	label
SH2D4A	False
SH2D4B	False
SH2D5	False
SH3BGR	False
SH3BGRL	False
SH3BGRL2	
SH3BGRL3	False
SH3BP1	False
SH3BP2	
SH3BP4	False
SH3BP5	False
SH3BP5L	False
SH3D19	False
SH3D21	False
SH3GL1	True
SH3GL2	
SH3GL3	False
SH3GLB1	
SH3GLB2	False
SH3KBP1	False
SH3PXD2A	
SH3PXD2B	False
SH3RF1	False
SH3RF2	False
SH3RF3	False
SH3TC1	False
SH3TC2	
SH3YL1	False
SHANK1	
SHANK2	
SHANK3	False
SHARPIN	False
SHB	False
SHBG	
SHC1	
SHC2	
SHC3	
SHC4	
SHCBP1	False
SHCBP1L	False
SHD	False
SHE	
SHF	
SHFL	False
SHH	
SHISA2	False
SHISA3	False
SHISA4	
SHISA5	
SHISA6	False
SHISA7	False
SHISA9	False
SHISAL1	False
SHISAL2A	False
SHKBP1	
SHLD1	False
SHLD2	False
SHMT1	False
SHMT2	
SHOC1	False
SHOC2	True
SHOX	False
SHOX2	False
SHPK	False
SHPRH	
SHQ1	True
SHROOM1	False
SHROOM2	False
SHROOM3	
SHROOM4	
SHTN1	
SI	
SIAE	
SIAH1	
SIAH2	
SIAH3	False
SIDT1	False
SIDT2	False
SIGIRR	False
SIGLEC1	False
SIGLEC10	False
SIGLEC11	False
SIGLEC12	False
SIGLEC14	False
SIGLEC15	False
SIGLEC16	False
SIGLEC5	False
SIGLEC6	False
SIGLEC7	False
SIGLEC8	
SIGLEC9	False
SIGLECL1	False
SIGMAR1	False
SIK1	
SIK2	False
SIK3	
SIKE1	False
SIL1	
SIM1	False
SIM2	False
SIMC1	False
SIN3A	
SIN3B	
SINHCAF	False
SIPA1	
SIPA1L1	False
SIPA1L2	False
SIPA1L3	False
SIRPA	True
SIRPB1	
SIRPB2	
SIRPD	
SIRPG	
SIRT1	
SIRT2	False
SIRT3	
SIRT4	
SIRT5	False
SIRT6	
SIRT7	False
SIT1	False
SIVA1	
SIX1	True
SIX2	True
SIX3	
SIX4	
SIX5	
SIX6	
SKA1	False
SKA2	False
SKA3	False
SKAP1	False
SKAP2	False
SKI	True
SKIDA1	False
SKIL	
SKIV2L	False
SKOR1	False
SKOR2	False
SKP1	
SKP2	
SLA	False
SLA2	False
SLAIN1	False
SLAIN2	False
SLAMF1	
SLAMF6	
SLAMF7	False
SLAMF8	False
SLAMF9	False
SLBP	False
SLC10A1	False
SLC10A2	False
SLC10A3	
SLC10A4	False
SLC10A5	False
SLC10A6	False
SLC10A7	False
SLC11A1	False
SLC11A2	
SLC12A1	
SLC12A2	False
SLC12A3	
SLC12A4	False
SLC12A5	
SLC12A6	
SLC12A7	False
SLC12A8	False
SLC12A9	False
SLC13A1	
SLC13A2	False
SLC13A3	False
SLC13A4	False
SLC13A5	False
SLC14A1	False
SLC14A2	False
SLC15A1	
SLC15A2	
SLC15A3	False
SLC15A4	False
SLC15A5	False
SLC16A1	
SLC16A10	False
SLC16A11	False
SLC16A12	False
SLC16A13	False
SLC16A14	False
SLC16A2	
SLC16A3	
SLC16A4	
SLC16A5	False
SLC16A6	False
SLC16A7	False
SLC16A8	False
SLC16A9	False
SLC17A1	False
SLC17A2	False
SLC17A3	False
SLC17A4	False
SLC17A5	
SLC17A6	False
SLC17A7	False
SLC17A8	False
SLC17A9	False
SLC18A1	False
SLC18A2	False
SLC18A3	False
SLC18B1	False
SLC19A1	
SLC19A2	
SLC19A3	
SLC1A1	False
SLC1A2	
SLC1A3	
SLC1A4	
SLC1A5	
SLC1A6	
SLC1A7	False
SLC20A1	False
SLC20A2	False
SLC22A1	
SLC22A10	False
SLC22A11	
SLC22A12	False
SLC22A13	False
SLC22A14	False
SLC22A15	False
SLC22A16	False
SLC22A17	False
SLC22A18	
SLC22A18AS	False
SLC22A2	
SLC22A20P	False
SLC22A23	
SLC22A24	False
SLC22A25	False
SLC22A3	
SLC22A4	
SLC22A5	
SLC22A6	False
SLC22A7	False
SLC22A8	
SLC22A9	False
SLC23A1	False
SLC23A2	False
SLC23A3	False
SLC24A1	False
SLC24A2	False
SLC24A3	False
SLC24A4	False
SLC24A5	
SLC25A1	False
SLC25A10	False
SLC25A11	False
SLC25A12	False
SLC25A13	
SLC25A14	False
SLC25A15	False
SLC25A16	False
SLC25A17	
SLC25A18	False
SLC25A19	False
SLC25A2	False
SLC25A20	False
SLC25A21	False
SLC25A22	False
SLC25A23	False
SLC25A24	False
SLC25A25	False
SLC25A26	False
SLC25A27	False
SLC25A28	False
SLC25A29	False
SLC25A3	False
SLC25A30	False
SLC25A31	False
SLC25A32	False
SLC25A33	False
SLC25A34	False
SLC25A35	False
SLC25A36	False
SLC25A37	False
SLC25A38	False
SLC25A39	False
SLC25A4	
SLC25A40	False
SLC25A41	False
SLC25A42	False
SLC25A43	False
SLC25A44	False
SLC25A45	
SLC25A46	False
SLC25A47	False
SLC25A48	False
SLC25A5	False
SLC25A51	False
SLC25A52	False
SLC25A53	False
SLC25A6	False
SLC26A1	False
SLC26A10	False
SLC26A11	
SLC26A2	
SLC26A3	
SLC26A4	
SLC26A5	False
SLC26A6	False
SLC26A7	False
SLC26A8	False
SLC26A9	False
SLC27A1	
SLC27A2	False
SLC27A3	False
SLC27A4	False
SLC27A5	False
SLC27A6	False
SLC28A1	False
SLC28A2	False
SLC28A3	False
SLC29A1	
SLC29A2	
SLC29A3	
SLC29A4	False
SLC2A1	
SLC2A10	False
SLC2A11	False
SLC2A12	False
SLC2A13	
SLC2A14	False
SLC2A2	
SLC2A3	False
SLC2A4	
SLC2A4RG	False
SLC2A5	False
SLC2A6	False
SLC2A7	False
SLC2A8	False
SLC2A9	
SLC30A1	False
SLC30A10	False
SLC30A2	False
SLC30A3	False
SLC30A4	False
SLC30A5	
SLC30A6	
SLC30A7	False
SLC30A8	False
SLC30A9	False
SLC31A1	False
SLC31A2	False
SLC32A1	False
SLC33A1	
SLC34A1	
SLC34A2	True
SLC34A3	
SLC35A1	
SLC35A2	False
SLC35A3	False
SLC35A4	False
SLC35A5	
SLC35B1	False
SLC35B2	False
SLC35B3	False
SLC35B4	False
SLC35C1	
SLC35C2	False
SLC35D1	False
SLC35D2	False
SLC35D3	False
SLC35E1	False
SLC35E2A	False
SLC35E2B	False
SLC35E3	False
SLC35E4	False
SLC35F1	
SLC35F2	False
SLC35F3	False
SLC35F4	False
SLC35F5	False
SLC35F6	False
SLC35G1	
SLC35G2	
SLC35G3	False
SLC35G5	False
SLC36A1	False
SLC36A2	False
SLC36A3	False
SLC36A4	False
SLC37A1	False
SLC37A2	False
SLC37A3	False
SLC37A4	
SLC38A1	
SLC38A10	False
SLC38A11	False
SLC38A2	
SLC38A3	
SLC38A4	False
SLC38A5	
SLC38A6	False
SLC38A7	False
SLC38A8	
SLC38A9	False
SLC39A1	
SLC39A10	False
SLC39A11	False
SLC39A12	
SLC39A13	False
SLC39A14	False
SLC39A2	
SLC39A3	
SLC39A4	
SLC39A5	False
SLC39A6	
SLC39A7	False
SLC39A8	False
SLC39A9	False
SLC3A1	
SLC3A2	False
SLC40A1	
SLC41A1	False
SLC41A2	False
SLC41A3	False
SLC43A1	
SLC43A2	False
SLC43A3	False
SLC44A1	
SLC44A2	
SLC44A3	
SLC44A4	
SLC44A5	
SLC45A1	False
SLC45A2	
SLC45A3	True
SLC45A4	False
SLC46A1	False
SLC46A2	False
SLC46A3	False
SLC47A1	False
SLC47A2	False
SLC48A1	False
SLC49A3	False
SLC49A4	
SLC4A1	
SLC4A10	
SLC4A11	
SLC4A1AP	False
SLC4A2	
SLC4A3	False
SLC4A4	
SLC4A5	
SLC4A7	False
SLC4A8	False
SLC4A9	False
SLC50A1	False
SLC51A	False
SLC51B	False
SLC52A1	
SLC52A2	False
SLC52A3	
SLC5A1	False
SLC5A10	False
SLC5A11	False
SLC5A12	False
SLC5A2	
SLC5A3	
SLC5A4	False
SLC5A5	
SLC5A6	False
SLC5A7	
SLC5A8	
SLC5A9	False
SLC66A1	False
SLC66A1L	
SLC66A2	False
SLC66A3	False
SLC6A1	False
SLC6A11	
SLC6A12	False
SLC6A13	False
SLC6A14	False
SLC6A15	
SLC6A16	False
SLC6A17	False
SLC6A18	False
SLC6A19	
SLC6A2	
SLC6A20	False
SLC6A3	
SLC6A4	False
SLC6A5	False
SLC6A6	False
SLC6A7	False
SLC6A8	
SLC6A9	
SLC7A1	
SLC7A10	False
SLC7A11	False
SLC7A13	
SLC7A14	False
SLC7A2	False
SLC7A3	False
SLC7A4	False
SLC7A5	
SLC7A6	
SLC7A6OS	
SLC7A7	
SLC7A8	False
SLC7A9	
SLC8A1	False
SLC8A2	False
SLC8A3	False
SLC8B1	False
SLC9A1	
SLC9A2	
SLC9A3	
SLC9A3R1	
SLC9A3R2	False
SLC9A4	False
SLC9A5	False
SLC9A6	
SLC9A7	False
SLC9A8	False
SLC9A9	
SLC9B1	False
SLC9B2	False
SLC9C1	
SLC9C2	
SLCO1A2	False
SLCO1B1	
SLCO1B3	False
SLCO1B7	False
SLCO1C1	False
SLCO2A1	False
SLCO2B1	False
SLCO3A1	False
SLCO4A1	False
SLCO4C1	False
SLCO5A1	False
SLCO6A1	False
SLF1	False
SLF2	False
SLFN11	True
SLFN12	False
SLFN12L	False
SLFN13	
SLFN14	False
SLFN5	False
SLFNL1	False
SLIRP	
SLIT1	False
SLIT2	
SLIT3	
SLITRK1	
SLITRK2	
SLITRK3	
SLITRK4	False
SLITRK5	
SLITRK6	
SLK	False
SLMAP	False
SLN	False
SLPI	
SLTM	False
SLU7	False
SLURP1	
SLX1A	False
SLX1B	False
SLX4	True
SLX4IP	False
SLX9	False
SMAD1	
SMAD2	True
SMAD3	True
SMAD4	True
SMAD5	False
SMAD6	
SMAD7	
SMAD9	
SMAGP	False
SMAP1	
SMAP2	False
SMARCA1	
SMARCA2	True
SMARCA4	True
SMARCA5	False
SMARCAD1	False
SMARCAL1	False
SMARCB1	True
SMARCC1	False
SMARCC2	False
SMARCD1	True
SMARCD2	False
SMARCD3	False
SMARCE1	True
SMC1A	True
SMC1B	
SMC2	
SMC3	True
SMC4	
SMC5	False
SMC6	False
SMCHD1	False
SMCO1	False
SMCO2	False
SMCO3	False
SMCO4	False
SMCP	False
SMCR8	False
SMDT1	False
SMG1	True
SMG5	
SMG6	
SMG7	
SMG8	
SMG9	False
SMIM1	False
SMIM10	False
SMIM11	False
SMIM11B	False
SMIM12	False
SMIM13	False
SMIM14	False
SMIM15	False
SMIM17	False
SMIM19	False
SMIM2	False
SMIM20	False
SMIM21	False
SMIM23	False
SMIM24	False
SMIM29	False
SMIM3	False
SMIM4	False
SMIM5	False
SMIM7	False
SMIM8	False
SMKR1	False
SMLR1	False
SMN1	
SMN2	
SMNDC1	False
SMO	True
SMOC1	
SMOC2	
SMOX	False
SMPD1	
SMPD2	False
SMPD3	False
SMPD4	False
SMPDL3A	False
SMPDL3B	False
SMPX	False
SMR3A	False
SMR3B	False
SMS	
SMTN	
SMTNL2	False
SMU1	
SMUG1	
SMURF1	
SMURF2	
SMYD1	False
SMYD2	
SMYD3	True
SMYD4	False
SMYD5	False
SNAI1	
SNAI2	
SNAI3	False
SNAP23	False
SNAP23P1	False
SNAP25	False
SNAP29	False
SNAP47	False
SNAP91	False
SNAPC1	False
SNAPC2	False
SNAPC3	
SNAPC4	False
SNAPC5	False
SNAPIN	False
SNCA	
SNCAIP	
SNCB	False
SNCG	
SND1	True
SNED1	
SNF8	False
SNHG11	False
SNHG28	False
SNHG29	False
SNHG32	False
SNIP1	False
SNN	False
SNORC	False
SNPH	False
SNRK	
SNRNP200	
SNRNP25	False
SNRNP27	False
SNRNP35	
SNRNP40	False
SNRNP48	
SNRNP70	False
SNRPA	
SNRPA1	False
SNRPB	False
SNRPB2	False
SNRPC	False
SNRPD1	False
SNRPD2	
SNRPD2P1	False
SNRPD3	
SNRPE	False
SNRPEP2	False
SNRPF	False
SNRPG	False
SNRPN	
SNTA1	
SNTB1	
SNTB2	
SNTG1	False
SNTG2	False
SNTN	False
SNU13	False
SNUPN	False
SNURF	
SNW1	
SNX1	False
SNX10	False
SNX11	False
SNX12	False
SNX13	False
SNX14	False
SNX15	False
SNX16	
SNX17	False
SNX18	False
SNX19	
SNX2	False
SNX20	
SNX21	False
SNX22	False
SNX24	False
SNX25	
SNX27	False
SNX29	
SNX3	False
SNX30	False
SNX31	
SNX32	False
SNX33	False
SNX4	False
SNX5	
SNX6	False
SNX7	
SNX8	
SNX9	False
SOAT1	
SOAT2	False
SOBP	False
SOCS1	True
SOCS2	
SOCS3	True
SOCS4	False
SOCS5	False
SOCS6	
SOCS7	False
SOD1	
SOD2	
SOD3	False
SOGA1	False
SOGA3	False
SOHLH1	False
SOHLH2	
SON	
SORBS1	False
SORBS2	
SORBS3	False
SORCS1	
SORCS2	
SORCS3	False
SORD	False
SORL1	
SORT1	
SOS1	True
SOS2	
SOST	
SOSTDC1	False
SOWAHA	False
SOWAHC	False
SOWAHD	False
SOX1	False
SOX10	
SOX11	
SOX12	False
SOX13	False
SOX14	False
SOX15	False
SOX17	True
SOX18	False
SOX2	True
SOX21	True
SOX3	
SOX30	False
SOX4	
SOX5	
SOX6	False
SOX7	False
SOX8	
SOX9	True
SP1	
SP100	False
SP110	
SP140	True
SP140L	False
SP2	False
SP3	False
SP4	False
SP5	False
SP6	False
SP7	
SP8	
SP9	False
SPA17	
SPACA1	False
SPACA3	False
SPACA4	False
SPACA5	False
SPACA5B	False
SPACA6	False
SPACA7	False
SPACA9	False
SPAG1	False
SPAG11A	False
SPAG11B	False
SPAG16	False
SPAG17	
SPAG4	False
SPAG5	False
SPAG6	False
SPAG7	False
SPAG8	False
SPAG9	False
SPAM1	
SPANXA1	False
SPANXA2	False
SPANXB1	False
SPANXC	False
SPANXD	False
SPANXN2	
SPANXN3	False
SPANXN4	
SPARC	
SPARCL1	False
SPART	
SPAST	
SPATA1	False
SPATA12	False
SPATA13	False
SPATA16	False
SPATA17	False
SPATA18	
SPATA19	
SPATA2	False
SPATA20	False
SPATA21	False
SPATA22	False
SPATA24	False
SPATA25	False
SPATA2L	False
SPATA3	False
SPATA31A3	False
SPATA31A7	False
SPATA31D1	False
SPATA31E1	False
SPATA32	False
SPATA33	False
SPATA4	False
SPATA46	False
SPATA5	False
SPATA5L1	
SPATA6	
SPATA6L	False
SPATA7	
SPATA8	False
SPATA9	False
SPATC1	False
SPATC1L	
SPATS1	False
SPATS2	False
SPATS2L	False
SPC24	False
SPC25	False
SPCS1	False
SPCS2	False
SPCS3	False
SPDEF	False
SPDL1	False
SPDYA	False
SPDYC	False
SPDYE1	False
SPDYE2	False
SPDYE2B	False
SPDYE3	False
SPDYE4	False
SPECC1	
SPECC1L	False
SPEF1	False
SPEF2	False
SPEG	
SPEM1	False
SPEM2	False
SPEN	True
SPESP1	False
SPG11	
SPG21	
SPG7	
SPHAR	False
SPHK1	
SPHK2	False
SPHKAP	
SPI1	
SPIB	
SPIC	False
SPICE1	False
SPIDR	False
SPIN1	False
SPIN2A	False
SPIN2B	False
SPIN3	False
SPIN4	False
SPINDOC	False
SPINK1	
SPINK13	False
SPINK14	False
SPINK2	False
SPINK4	False
SPINK5	
SPINK6	False
SPINK7	
SPINK8	False
SPINK9	False
SPINT1	
SPINT2	
SPINT3	False
SPINT4	False
SPIRE1	False
SPIRE2	False
SPN	
SPNS1	False
SPNS2	False
SPNS3	False
SPO11	False
SPOCD1	False
SPOCK1	False
SPOCK2	False
SPOCK3	False
SPON1	False
SPON2	False
SPOP	True
SPOPL	False
SPOUT1	False
SPP1	
SPP2	False
SPPL2A	False
SPPL2B	
SPPL2C	False
SPPL3	
SPR	False
SPRED1	True
SPRED2	False
SPRED3	False
SPRING1	False
SPRN	False
SPRR1A	False
SPRR1B	False
SPRR2A	False
SPRR2B	
SPRR2C	False
SPRR2D	False
SPRR2E	False
SPRR2F	False
SPRR2G	False
SPRR3	False
SPRR4	False
SPRTN	True
SPRY1	
SPRY2	
SPRY3	
SPRY4	False
SPRYD3	False
SPRYD4	False
SPRYD7	False
SPSB1	False
SPSB2	False
SPSB3	False
SPSB4	False
SPTA1	
SPTAN1	
SPTB	
SPTBN1	False
SPTBN2	
SPTBN4	
SPTBN5	
SPTLC1	
SPTLC2	
SPTLC3	False
SPTSSA	False
SPTSSB	False
SPTY2D1	False
SPX	False
SPZ1	False
SQLE	False
SQOR	
SQSTM1	
SRA1	False
SRARP	
SRBD1	False
SRC	True
SRCAP	
SRCIN1	False
SRD5A1	False
SRD5A2	
SRD5A3	False
SREBF1	False
SREBF2	False
SREK1	False
SREK1IP1	False
SRF	False
SRFBP1	False
SRGAP1	False
SRGAP2	False
SRGAP2C	False
SRGAP3	
SRGN	False
SRI	
SRL	False
SRM	False
SRMS	False
SRP14	False
SRP19	False
SRP54	False
SRP68	False
SRP72	False
SRP9	False
SRPK1	False
SRPK2	
SRPK3	False
SRPRA	False
SRPRB	False
SRPX	
SRPX2	
SRR	False
SRRD	False
SRRM1	False
SRRM2	False
SRRM4	False
SRRM5	False
SRRT	
SRSF1	
SRSF10	False
SRSF11	False
SRSF12	False
SRSF2	True
SRSF3	True
SRSF4	False
SRSF5	
SRSF6	
SRSF7	False
SRSF8	False
SRSF9	
SRXN1	
SRY	
SS18	True
SS18L1	True
SS18L2	False
SSB	
SSBP1	
SSBP2	
SSBP3	
SSBP4	
SSC4D	False
SSC5D	False
SSH1	
SSH2	False
SSH3	
SSMEM1	False
SSNA1	False
SSPN	
SSPOP	False
SSR1	False
SSR2	False
SSR3	False
SSR4	False
SSRP1	False
SST	False
SSTR1	False
SSTR2	
SSTR3	False
SSTR4	False
SSTR5	False
SSU72	False
SSUH2	False
SSX1	True
SSX2	True
SSX2B	
SSX2IP	
SSX3	False
SSX4	True
SSX4B	False
SSX5	False
SSX6P	False
SSX7	False
ST13	
ST13P4	False
ST14	
ST18	False
ST20	False
ST20-MTHFS	False
ST3GAL1	False
ST3GAL2	False
ST3GAL3	
ST3GAL4	False
ST3GAL5	False
ST3GAL6	
ST6GAL1	
ST6GAL2	
ST6GALNAC1	
ST6GALNAC2	False
ST6GALNAC3	
ST6GALNAC4	False
ST6GALNAC5	False
ST6GALNAC6	False
ST7	False
ST7L	False
ST8SIA1	False
ST8SIA2	False
ST8SIA3	False
ST8SIA4	
ST8SIA5	False
ST8SIA6	False
STAB1	
STAB2	False
STAC	False
STAC2	False
STAC3	False
STAG1	True
STAG2	True
STAG3	
STAG3L1	False
STAM	False
STAM2	
STAMBP	False
STAMBPL1	False
STAP1	False
STAP2	False
STAR	
STARD10	
STARD13	
STARD3	
STARD3NL	False
STARD4	False
STARD5	False
STARD6	
STARD7	False
STARD8	
STARD9	False
STAT1	
STAT2	
STAT3	True
STAT4	
STAT5A	True
STAT5B	True
STAT6	True
STATH	False
STAU1	False
STAU2	False
STBD1	False
STC1	
STC2	False
STEAP1	
STEAP1B	False
STEAP2	
STEAP3	False
STEAP4	False
STEEP1	False
STH	False
STIL	True
STIM1	
STIM2	
STIMATE	False
STING1	False
STIP1	False
STK10	
STK11	True
STK11IP	
STK16	False
STK17A	False
STK17B	False
STK19	True
STK24	False
STK25	False
STK26	
STK3	False
STK31	
STK32A	False
STK32B	False
STK32C	False
STK33	False
STK35	False
STK36	False
STK38	False
STK38L	
STK39	False
STK4	
STK40	
STKLD1	False
STMN1	
STMN2	False
STMN3	False
STMN4	False
STMP1	False
STN1	False
STOM	False
STOML1	False
STOML2	
STOML3	False
STON1	False
STON1-GTF2A1L	False
STON2	False
STOX1	
STOX2	False
STPG1	False
STPG2	False
STPG3	False
STPG4	False
STRA6	False
STRA8	False
STRADA	
STRADB	False
STRAP	
STRBP	False
STRC	
STRIP1	False
STRIP2	False
STRN	True
STRN3	False
STRN4	False
STS	
STT3A	False
STT3B	False
STUB1	
STUM	False
STX10	False
STX11	
STX12	False
STX16	
STX16-NPEPL1	False
STX17	False
STX18	False
STX19	False
STX1A	False
STX1B	False
STX2	
STX3	False
STX4	
STX5	False
STX6	False
STX7	False
STX8	False
STXBP1	
STXBP2	
STXBP3	False
STXBP4	False
STXBP5	False
STXBP5L	False
STXBP6	False
STYK1	
STYX	False
STYXL1	False
SUB1	False
SUCLA2	False
SUCLG1	
SUCLG2	
SUCNR1	False
SUCO	False
SUDS3	False
SUFU	True
SUGCT	
SUGP1	False
SUGP2	False
SUGT1	False
SULF1	
SULF2	
SULT1A1	False
SULT1A2	False
SULT1A3	False
SULT1A4	False
SULT1B1	
SULT1C2	False
SULT1C3	False
SULT1C4	False
SULT1E1	False
SULT2A1	False
SULT2B1	
SULT4A1	False
SULT6B1	False
SUMF1	
SUMF2	False
SUMO1	False
SUMO1P1	False
SUMO2	False
SUMO3	False
SUMO4	False
SUN1	False
SUN2	False
SUN3	False
SUN5	False
SUOX	False
SUPT16H	False
SUPT20H	False
SUPT20HL1	False
SUPT20HL2	False
SUPT3H	
SUPT4H1	False
SUPT5H	False
SUPT6H	False
SUPT7L	
SUPV3L1	False
SURF1	
SURF2	False
SURF4	False
SURF6	False
SUSD1	False
SUSD2	False
SUSD3	
SUSD4	False
SUSD5	False
SUSD6	False
SUV39H1	
SUV39H2	False
SUZ12	True
SV2A	False
SV2B	False
SV2C	False
SVBP	False
SVEP1	False
SVIL	False
SVIP	False
SVOP	False
SVOPL	False
SWAP70	
SWI5	False
SWSAP1	False
SWT1	False
SYAP1	False
SYBU	False
SYCE1	False
SYCE1L	False
SYCE2	False
SYCE3	False
SYCN	False
SYCP1	False
SYCP2	False
SYCP2L	False
SYCP3	False
SYDE1	
SYDE2	False
SYF2	
SYK	True
SYMPK	False
SYN1	False
SYN2	
SYN3	False
SYNC	False
SYNCRIP	
SYNDIG1	False
SYNDIG1L	False
SYNE1	
SYNE2	
SYNE3	
SYNE4	False
SYNGAP1	
SYNGR1	False
SYNGR2	
SYNGR3	False
SYNGR4	False
SYNJ1	False
SYNJ2	False
SYNJ2BP	False
SYNM	False
SYNPO	False
SYNPO2	
SYNPO2L	False
SYNPR	False
SYNRG	
SYP	
SYPL1	False
SYPL2	False
SYS1	False
SYT1	False
SYT10	
SYT11	False
SYT12	False
SYT13	False
SYT14	
SYT15	False
SYT16	False
SYT17	False
SYT2	False
SYT3	False
SYT4	
SYT5	False
SYT6	False
SYT7	False
SYT8	False
SYT9	False
SYTL1	
SYTL2	
SYTL3	
SYTL4	
SYTL5	
SYVN1	False
SZRD1	False
SZT2	False
TAAR1	False
TAAR2	False
TAAR5	False
TAAR6	False
TAAR8	False
TAB1	False
TAB2	False
TAB3	
TAC1	
TAC3	False
TAC4	False
TACC1	
TACC2	
TACC3	
TACO1	
TACR1	False
TACR2	False
TACR3	False
TACSTD2	
TADA1	False
TADA2A	False
TADA2B	False
TADA3	False
TAF1	
TAF10	False
TAF11	
TAF12	False
TAF13	False
TAF15	True
TAF1A	False
TAF1B	False
TAF1C	False
TAF1D	False
TAF1L	
TAF2	False
TAF3	False
TAF4	
TAF4B	False
TAF5	False
TAF5L	False
TAF6	False
TAF6L	False
TAF7	False
TAF7L	False
TAF8	False
TAF9	False
TAF9B	False
TAFA1	False
TAFA2	False
TAFA3	False
TAFA4	False
TAFA5	False
TAFAZZIN	
TAGAP	False
TAGLN	
TAGLN2	False
TAGLN3	False
TAL1	True
TAL2	True
TALDO1	
TAMALIN	False
TAMM41	
TANC1	False
TANC2	False
TANGO2	False
TANGO6	False
TANK	False
TAOK1	False
TAOK2	False
TAOK3	False
TAP1	
TAP2	
TAPBP	False
TAPBPL	False
TAPT1	False
TARBP1	False
TARBP2	False
TARDBP	
TARS1	False
TARS2	False
TARS3	False
TAS1R1	False
TAS1R2	False
TAS1R3	False
TAS2R1	False
TAS2R10	False
TAS2R13	False
TAS2R14	False
TAS2R16	False
TAS2R19	False
TAS2R20	False
TAS2R3	False
TAS2R30	False
TAS2R31	False
TAS2R38	False
TAS2R39	False
TAS2R4	False
TAS2R40	False
TAS2R41	False
TAS2R42	False
TAS2R43	
TAS2R45	False
TAS2R46	
TAS2R5	False
TAS2R50	False
TAS2R60	
TAS2R7	False
TAS2R8	False
TAS2R9	False
TASL	False
TASOR	False
TASOR2	False
TASP1	False
TAT	
TATDN1	False
TATDN2	False
TATDN3	False
TAX1BP1	False
TAX1BP3	False
TBATA	False
TBC1D1	False
TBC1D10A	
TBC1D10B	False
TBC1D10C	False
TBC1D12	
TBC1D13	
TBC1D14	False
TBC1D15	False
TBC1D16	False
TBC1D17	False
TBC1D19	False
TBC1D2	False
TBC1D20	False
TBC1D21	False
TBC1D22A	
TBC1D22B	False
TBC1D23	False
TBC1D24	
TBC1D25	False
TBC1D26	False
TBC1D27P	False
TBC1D28	False
TBC1D29P	
TBC1D2B	False
TBC1D3	False
TBC1D30	False
TBC1D31	False
TBC1D32	
TBC1D3B	
TBC1D3C	False
TBC1D3F	False
TBC1D3G	False
TBC1D3H	False
TBC1D4	False
TBC1D5	False
TBC1D7	
TBC1D8	False
TBC1D8B	False
TBC1D9	False
TBC1D9B	False
TBCA	False
TBCB	False
TBCC	False
TBCCD1	False
TBCD	
TBCE	False
TBCEL	False
TBCK	False
TBK1	
TBKBP1	
TBL1X	
TBL1XR1	True
TBL1Y	False
TBL2	
TBL3	False
TBP	
TBPL1	False
TBPL2	False
TBR1	
TBRG1	False
TBRG4	False
TBX1	
TBX10	False
TBX15	False
TBX18	
TBX19	False
TBX2	
TBX20	
TBX21	
TBX22	
TBX3	True
TBX4	
TBX5	False
TBX6	False
TBXA2R	False
TBXAS1	False
TBXT	
TC2N	False
TCAF1	
TCAF2	False
TCAIM	False
TCAP	
TCEA1	True
TCEA2	False
TCEA3	False
TCEAL1	False
TCEAL2	False
TCEAL3	False
TCEAL4	False
TCEAL5	False
TCEAL6	
TCEAL7	False
TCEAL8	False
TCEAL9	False
TCEANC	False
TCEANC2	False
TCERG1	
TCERG1L	False
TCF12	True
TCF15	False
TCF19	False
TCF20	False
TCF21	
TCF23	False
TCF24	False
TCF25	False
TCF3	True
TCF4	
TCF7	
TCF7L1	
TCF7L2	True
TCFL5	False
TCHH	
TCHHL1	False
TCHP	False
TCIM	False
TCIRG1	
TCL1A	True
TCL1B	True
TCL6	
TCN1	False
TCN2	False
TCOF1	
TCP1	False
TCP10L	False
TCP10L2	False
TCP10L3	False
TCP11	
TCP11L1	False
TCP11L2	
TCP11X2	False
TCTA	
TCTE1	False
TCTN1	False
TCTN2	False
TCTN3	False
TDG	
TDGF1	
TDGF1P3	
TDH	False
TDO2	False
TDP1	
TDP2	False
TDRD1	
TDRD10	
TDRD12	False
TDRD15	False
TDRD3	False
TDRD5	
TDRD6	False
TDRD7	False
TDRD9	False
TDRKH	False
TDRP	False
TEAD1	False
TEAD2	False
TEAD3	False
TEAD4	False
TEC	True
TECPR1	False
TECPR2	False
TECR	
TECRL	False
TECTA	
TECTB	False
TEDC1	False
TEDC2	
TEDDM1	False
TEF	False
TEFM	False
TEK	
TEKT1	False
TEKT2	False
TEKT3	False
TEKT4	False
TEKT5	False
TELO2	False
TEN1	False
TENM1	False
TENM2	
TENM3	False
TENM4	False
TENT2	False
TENT4A	False
TENT4B	
TENT5A	False
TENT5B	False
TENT5C	True
TENT5D	
TEP1	
TEPP	False
TEPSIN	False
TERB1	False
TERB2	False
TERC	
TERF1	False
TERF2	
TERF2IP	False
TERT	True
TES	False
TESC	
TESK1	False
TESK2	False
TESMIN	False
TESPA1	False
TET1	True
TET2	True
TET3	True
TEX10	False
TEX101	False
TEX11	False
TEX12	False
TEX13A	False
TEX13B	False
TEX14	
TEX15	
TEX19	False
TEX2	False
TEX26	False
TEX261	False
TEX264	False
TEX28	False
TEX29	False
TEX30	False
TEX33	False
TEX35	False
TEX36	False
TEX37	False
TEX43	False
TEX44	
TEX45	False
